sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
sampleA	sampleB	GCF_000158035.1_ASM15803v1_genomic	NZ_EQ973490.1	2178212	1463655	67.1953	1460959	99.8158	1460939	99.9986	2696	0.1842	1463635	99.9986	12911	0.8821	12891	99.8451	10400	80.5515	99	0.7668	2279	17.6516	225155	100.0000	225584	97.5641	0.9946
sampleA	sampleB	GCF_000158035.1_ASM15803v1_genomic	NZ_EQ973491.1	1482497	935427	63.0981	933578	99.8023	933555	99.9975	1849	0.1977	935403	99.9974	9991	1.0681	9967	99.7598	8394	84.0156	183	1.8316	1251	12.5213	185056	100.0000	175081	100.0000	0.9885
sampleA	sampleB	GCF_000158035.1_ASM15803v1_genomic	NZ_EQ973492.1	1035593	648284	62.6003	646394	99.7085	646374	99.9969	1890	0.2915	648264	99.9969	8035	1.2394	8015	99.7511	6182	76.9384	31	0.3858	1743	21.6926	123098	100.0000	127730	91.6206	0.9857
sampleA	sampleB	GCF_000158035.1_ASM15803v1_genomic	NZ_EQ973495.1	794779	487070	61.2837	485516	99.6809	485508	99.9984	1554	0.3191	487062	99.9984	6251	1.2834	6243	99.8720	4855	77.6676	58	0.9279	1225	19.5969	135011	100.0000	127185	100.0000	0.9798
sampleA	sampleB	GCF_000158035.1_ASM15803v1_genomic	NZ_EQ973489.1	627148	389626	62.1266	388542	99.7218	388539	99.9992	1084	0.2782	389623	99.9992	4132	1.0605	4129	99.9274	3045	73.6931	3	0.0726	1044	25.2662	97226	100.0000	99726	94.5872	0.9943
sampleA	sampleB	GCF_000158035.1_ASM15803v1_genomic	NZ_EQ973488.1	380082	195983	51.5633	195657	99.8337	195657	100.0000	326	0.1663	195983	100.0000	2036	1.0389	2036	100.0000	1724	84.6758	2	0.0982	282	13.8507	96644	100.0000	93066	100.0000	0.9875
sampleA	sampleB	GCF_000158035.1_ASM15803v1_genomic	NZ_EQ973486.1	303693	172570	56.8238	172305	99.8464	172305	100.0000	265	0.1536	172570	100.0000	1696	0.9828	1696	100.0000	1431	84.3750	0	0.0000	258	15.2123	70318	88.0984	61582	100.0000	0.9639
sampleA	sampleB	GCF_000158035.1_ASM15803v1_genomic	NZ_EQ973494.1	7605	4793	63.0243	4793	100.0000	4793	100.0000	0	0.0000	4793	100.0000	114	2.3785	114	100.0000	114	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000158035.1_ASM15803v1_genomic	NZ_EQ973493.1	5084	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000158035.1_ASM15803v1_genomic	NZ_EQ973487.1	4092	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
