sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
sampleA	sampleB	GCF_000158035.1_ASM15803v1_genomic	NZ_EQ973490.1	2178212	1831763	84.0948	1831332	99.9765	1831314	99.9990	431	0.0235	1831745	99.9990	14401	0.7862	14383	99.8750	14124	98.0765	189	1.3124	26	0.1805	232028	97.0991	229318	100.0000	0.9944
sampleA	sampleB	GCF_000158035.1_ASM15803v1_genomic	NZ_EQ973491.1	1482497	1187138	80.0769	1186537	99.9494	1186526	99.9991	601	0.0506	1187127	99.9991	12005	1.0113	11994	99.9084	11593	96.5681	255	2.1241	99	0.8247	177462	95.8442	185299	95.6271	0.9825
sampleA	sampleB	GCF_000158035.1_ASM15803v1_genomic	NZ_EQ973492.1	1035593	831466	80.2889	831176	99.9651	831165	99.9987	290	0.0349	831455	99.9987	8997	1.0821	8986	99.8777	8885	98.7551	41	0.4557	37	0.4112	127065	94.3856	119862	100.0000	0.9921
sampleA	sampleB	GCF_000158035.1_ASM15803v1_genomic	NZ_EQ973495.1	794779	620318	78.0491	620044	99.9558	620036	99.9987	274	0.0442	620310	99.9987	7034	1.1339	7026	99.8863	6837	97.1993	160	2.2747	4	0.0569	127088	100.0000	128987	100.0000	0.9962
sampleA	sampleB	GCF_000158035.1_ASM15803v1_genomic	NZ_EQ973489.1	627148	496270	79.1312	496229	99.9917	496226	99.9994	41	0.0083	496267	99.9994	4167	0.8397	4164	99.9280	4133	99.1841	22	0.5280	1	0.0240	99792	100.0000	101104	100.0000	0.9970
sampleA	sampleB	GCF_000158035.1_ASM15803v1_genomic	NZ_EQ973488.1	380082	254165	66.8711	254081	99.9670	254079	99.9992	84	0.0330	254163	99.9992	2486	0.9781	2484	99.9195	2442	98.2301	10	0.4023	24	0.9654	95552	100.0000	93016	100.0000	0.9910
sampleA	sampleB	GCF_000158035.1_ASM15803v1_genomic	NZ_EQ973486.1	303693	222481	73.2585	222455	99.9883	222454	99.9996	26	0.0117	222480	99.9996	2195	0.9866	2194	99.9544	2169	98.8155	1	0.0456	21	0.9567	61592	100.0000	61589	100.0000	0.9999
sampleA	sampleB	GCF_000158035.1_ASM15803v1_genomic	NZ_EQ973494.1	7605	5945	78.1723	5945	100.0000	5945	100.0000	0	0.0000	5945	100.0000	157	2.6409	157	100.0000	157	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000158035.1_ASM15803v1_genomic	NZ_EQ973493.1	5084	22	0.4327	22	100.0000	22	100.0000	0	0.0000	22	100.0000	1	4.5455	1	100.0000	1	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000158035.1_ASM15803v1_genomic	NZ_EQ973487.1	4092	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000158035.1_ASM15803v1_genomic	NZ_EQ973542.1	1926	1910	99.1693	1910	100.0000	1910	100.0000	0	0.0000	1910	100.0000	11	0.5759	11	100.0000	11	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
