sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264540.1	520808	408546	78.4446	408398	99.9638	407586	99.8012	148	0.0362	407733	99.8010	7428	1.8182	6615	89.0549	6541	88.0587	436	5.8697	399	5.3716	86851	100.0000	81429	100.0000	0.9876
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264527.1	440706	375653	85.2389	375570	99.9779	374828	99.8024	83	0.0221	374910	99.8022	6694	1.7820	5951	88.9005	5896	88.0789	406	6.0651	373	5.5722	50051	100.0000	50108	100.0000	0.9999
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264542.1	436963	390704	89.4135	390641	99.9839	389813	99.7880	63	0.0161	389876	99.7881	6497	1.6629	5669	87.2557	5639	86.7939	428	6.5877	423	6.5107	32896	100.0000	32900	100.0000	1.0000
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264546.1	427689	380303	88.9205	380179	99.9674	379408	99.7972	124	0.0326	379532	99.7973	6428	1.6902	5657	88.0056	5596	87.0566	419	6.5184	399	6.2072	23011	100.0000	23039	100.0000	0.9999
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264541.1	376564	319832	84.9343	319725	99.9665	319088	99.8008	107	0.0335	319195	99.8008	6427	2.0095	5790	90.0887	5722	89.0307	347	5.3991	339	5.2746	36260	100.0000	36277	100.0000	1.0000
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264461.1	333494	296933	89.0370	296793	99.9529	296207	99.8026	140	0.0471	296347	99.8026	5479	1.8452	4893	89.3046	4844	88.4103	282	5.1469	334	6.0960	13945	100.0000	13636	100.0000	0.9990
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264518.1	301687	250203	82.9346	249045	99.5372	248538	99.7964	1158	0.4628	249693	99.7962	4842	1.9352	4332	89.4672	3397	70.1570	1130	23.3375	304	6.2784	36763	100.0000	36781	100.0000	0.9999
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264475.1	283185	215969	76.2643	215864	99.9514	215389	99.7800	105	0.0486	215494	99.7801	4760	2.2040	4285	90.0210	4237	89.0126	233	4.8950	263	5.5252	36941	100.0000	34366	100.0000	0.9896
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264476.1	167914	148346	88.3464	148331	99.9899	148013	99.7856	15	0.0101	148028	99.7856	2079	1.4015	1761	84.7042	1748	84.0789	160	7.6960	165	7.9365	6810	100.0000	6810	100.0000	1.0000
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264492.1	163393	142363	87.1292	142349	99.9902	142067	99.8019	14	0.0098	142081	99.8019	2986	2.0975	2704	90.5559	2690	90.0871	137	4.5881	153	5.1239	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264550.1	143270	82813	57.8021	82674	99.8322	82494	99.7823	139	0.1678	82633	99.7826	1917	2.3149	1737	90.6103	1616	84.2984	94	4.9035	193	10.0678	59645	37.3795	22295	100.0000	0.6913
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264524.1	137546	90	0.0654	90	100.0000	89	98.8889	0	0.0000	89	98.8889	5	5.5556	4	80.0000	4	80.0000	1	20.0000	0	0.0000	0	0.0000	59220	0.0000	1.0000
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264545.1	136179	116210	85.3362	116177	99.9716	115936	99.7926	33	0.0284	115969	99.7926	1890	1.6264	1649	87.2487	1636	86.5608	124	6.5608	123	6.5079	12746	100.0000	12744	100.0000	1.0000
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264494.1	123266	90922	73.7608	90901	99.9769	90720	99.8009	21	0.0231	90741	99.8009	1820	2.0017	1639	90.0549	1626	89.3407	96	5.2747	93	5.1099	31078	100.0000	31132	100.0000	0.9994
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264460.1	78267	73986	94.5303	73933	99.9284	73784	99.7985	53	0.0716	73837	99.7986	1326	1.7922	1177	88.7632	1166	87.9336	80	6.0332	72	5.4299	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264544.1	75037	59228	78.9317	59093	99.7721	58975	99.8003	135	0.2279	59110	99.8008	977	1.6496	859	87.9222	831	85.0563	61	6.2436	72	7.3695	13790	100.0000	13882	100.0000	0.9985
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264465.1	54303	48066	88.5144	48063	99.9938	47964	99.7940	3	0.0062	47967	99.7940	639	1.3294	540	84.5070	537	84.0376	58	9.0767	44	6.8858	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264543.1	53414	14	0.0262	14	100.0000	14	100.0000	0	0.0000	14	100.0000	1	7.1429	1	100.0000	1	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264517.1	32768	32518	99.2371	32514	99.9877	32457	99.8247	4	0.0123	32461	99.8247	392	1.2055	335	85.4592	333	84.9490	32	8.1633	27	6.8878	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264519.1	27406	25744	93.9356	25743	99.9961	25693	99.8058	1	0.0039	25694	99.8058	1081	4.1990	1031	95.3747	1030	95.2821	26	2.4052	27	2.4977	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264520.1	12256	6	0.0490	6	100.0000	6	100.0000	0	0.0000	6	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264522.1	11053	7745	70.0715	7734	99.8580	7724	99.8707	11	0.1420	7735	99.8709	76	0.9813	66	86.8421	61	80.2632	7	9.2105	8	10.5263	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264471.1	8977	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264521.1	8625	1	0.0116	1	100.0000	1	100.0000	0	0.0000	1	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264463.2	6109	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	6109	100.0000	6109	100.0000	1.0000
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264472.1	5362	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264547.1	3666	3630	99.0180	3630	100.0000	3626	99.8898	0	0.0000	3626	99.8898	26	0.7163	22	84.6154	22	84.6154	3	11.5385	1	3.8462	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264462.1	2987	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264531.1	2859	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264474.1	2561	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264469.1	2531	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264549.1	2420	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264467.1	2414	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264464.1	2275	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264470.1	2227	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264473.1	1969	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264468.1	1963	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264477.1	1953	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264466.1	1857	70	3.7695	70	100.0000	70	100.0000	0	0.0000	70	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264525.1	1169	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264495.1	969	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264507.1	957	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264510.1	925	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264529.1	901	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264523.1	888	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264486.1	874	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264498.1	870	203	23.3333	203	100.0000	203	100.0000	0	0.0000	203	100.0000	6	2.9557	6	100.0000	6	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264530.1	864	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264516.1	863	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264538.1	862	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264509.1	860	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264487.1	858	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
