sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
sampleA	sampleB	GCF_000742135.1_ASM74213v1_genomic	NZ_KN046818.1	5284261	4749929	89.8882	4749319	99.9872	4741074	99.8264	610	0.0128	4741682	99.8264	40265	0.8477	32018	79.5182	31776	78.9172	4222	10.4855	4179	10.3787	431365	100.0000	431956	100.0000	0.9998
sampleA	sampleB	GCF_000742135.1_ASM74213v1_genomic	NZ_KN046819.1	106842	62	0.0580	62	100.0000	62	100.0000	0	0.0000	62	100.0000	5	8.0645	5	100.0000	5	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000742135.1_ASM74213v1_genomic	NZ_KN046820.1	95930	868	0.9048	868	100.0000	864	99.5392	0	0.0000	864	99.5392	86	9.9078	82	95.3488	82	95.3488	1	1.1628	3	3.4884	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000742135.1_ASM74213v1_genomic	NZ_KN046821.1	42420	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	42420	100.0000	42420	100.0000	1.0000
sampleA	sampleB	GCF_000742135.1_ASM74213v1_genomic	NZ_KN046822.1	16331	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	16331	100.0000	16331	100.0000	1.0000
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000001.1	386577	329749	85.2997	329713	99.9891	329660	99.9839	36	0.0109	329696	99.9839	3738	1.1336	3685	98.5821	3659	97.8866	30	0.8026	32	0.8561	43418	100.0000	43521	100.0000	0.9997
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000002.1	266644	261258	97.9801	261208	99.9809	261165	99.9835	50	0.0191	261215	99.9835	1878	0.7188	1835	97.7103	1800	95.8466	25	1.3312	30	1.5974	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000003.1	239966	209477	87.2945	209372	99.9499	209334	99.9819	105	0.0501	209439	99.9819	1155	0.5514	1117	96.7100	1071	92.7273	38	3.2900	19	1.6450	7455	0.0000	0	0.0000	0.9689
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000004.1	206356	177088	85.8167	177069	99.9893	177034	99.9802	19	0.0107	177053	99.9802	390	0.2202	355	91.0256	336	86.1538	23	5.8974	23	5.8974	28638	100.0000	28654	100.0000	0.9999
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000005.1	191690	191154	99.7204	191150	99.9979	191114	99.9812	4	0.0021	191118	99.9812	98	0.0513	62	63.2653	58	59.1837	14	14.2857	24	24.4898	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000006.1	150877	148590	98.4842	148558	99.9785	148528	99.9798	32	0.0215	148560	99.9798	336	0.2261	306	91.0714	282	83.9286	20	5.9524	27	8.0357	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000007.1	137268	129691	94.4801	129684	99.9946	129654	99.9769	7	0.0054	129661	99.9769	450	0.3470	420	93.3333	417	92.6667	15	3.3333	16	3.5556	7043	100.0000	7070	100.0000	0.9998
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000008.1	134289	118623	88.3341	118567	99.9528	118546	99.9823	56	0.0472	118602	99.9823	369	0.3111	348	94.3089	325	88.0759	25	6.7751	12	3.2520	7908	100.0000	7917	100.0000	0.9999
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000009.1	124378	122877	98.7932	122873	99.9967	122857	99.9870	4	0.0033	122861	99.9870	254	0.2067	238	93.7008	234	92.1260	7	2.7559	10	3.9370	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000010.1	115935	94245	81.2912	94236	99.9905	94221	99.9841	9	0.0095	94230	99.9841	237	0.2515	222	93.6709	218	91.9831	10	4.2194	9	3.7975	20843	100.0000	20871	100.0000	0.9997
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000011.1	95669	83231	86.9989	83209	99.9736	83193	99.9808	22	0.0264	83215	99.9808	271	0.3256	255	94.0959	247	91.1439	11	4.0590	10	3.6900	7468	100.0000	7497	100.0000	0.9997
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000012.1	60426	59512	98.4874	59512	100.0000	59498	99.9765	0	0.0000	59498	99.9765	141	0.2369	127	90.0709	127	90.0709	6	4.2553	8	5.6738	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000013.1	59064	58928	99.7697	58871	99.9033	58858	99.9779	57	0.0967	58915	99.9779	82	0.1392	69	84.1463	52	63.4146	16	19.5122	14	17.0732	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000014.1	57246	57122	99.7834	57122	100.0000	57111	99.9807	0	0.0000	57111	99.9807	32	0.0560	21	65.6250	21	65.6250	6	18.7500	5	15.6250	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000015.1	49082	48424	98.6594	48424	100.0000	48410	99.9711	0	0.0000	48410	99.9711	35	0.0723	21	60.0000	21	60.0000	5	14.2857	9	25.7143	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000016.1	39314	38086	96.8764	38076	99.9737	38074	99.9947	10	0.0263	38084	99.9947	241	0.6328	239	99.1701	232	96.2656	5	2.0747	4	1.6598	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000017.1	30181	30101	99.7349	30101	100.0000	30098	99.9900	0	0.0000	30098	99.9900	19	0.0631	16	84.2105	16	84.2105	2	10.5263	1	5.2632	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000018.1	28403	28317	99.6972	28317	100.0000	28309	99.9717	0	0.0000	28309	99.9717	15	0.0530	7	46.6667	7	46.6667	5	33.3333	3	20.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000019.1	22037	20637	93.6470	20637	100.0000	20636	99.9952	0	0.0000	20636	99.9952	16	0.0775	15	93.7500	15	93.7500	1	6.2500	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000020.1	19034	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000021.1	15973	15753	98.6227	15752	99.9937	15750	99.9873	1	0.0063	15751	99.9873	49	0.3111	47	95.9184	46	93.8776	1	2.0408	1	2.0408	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000022.1	14444	1455	10.0734	1453	99.8625	1453	100.0000	2	0.1375	1455	100.0000	79	5.4296	79	100.0000	77	97.4684	2	2.5316	0	0.0000	5396	100.0000	5418	100.0000	0.9973
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000023.1	10679	7366	68.9765	7366	100.0000	7365	99.9864	0	0.0000	7365	99.9864	27	0.3665	26	96.2963	26	96.2963	0	0.0000	1	3.7037	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000024.1	7763	7731	99.5878	7731	100.0000	7730	99.9871	0	0.0000	7730	99.9871	2	0.0259	1	50.0000	1	50.0000	1	50.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000025.1	5322	3451	64.8440	3448	99.9131	3445	99.9130	3	0.0869	3448	99.9131	18	0.5216	15	83.3333	12	66.6667	5	27.7778	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000026.1	2963	2949	99.5275	2945	99.8644	2945	100.0000	4	0.1356	2949	100.0000	5	0.1695	5	100.0000	1	20.0000	2	40.0000	2	40.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000027.1	2810	2777	98.8256	2777	100.0000	2776	99.9640	0	0.0000	2776	99.9640	12	0.4321	11	91.6667	11	91.6667	1	8.3333	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000028.1	1990	1632	82.0101	1630	99.8775	1630	100.0000	2	0.1225	1632	100.0000	16	0.9804	16	100.0000	14	87.5000	2	12.5000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000029.1	1364	1350	98.9736	1349	99.9259	1349	100.0000	1	0.0741	1350	100.0000	2	0.1481	2	100.0000	2	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000030.1	1061	1041	98.1150	1038	99.7118	1038	100.0000	3	0.2882	1041	100.0000	3	0.2882	3	100.0000	2	66.6667	1	33.3333	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000031.1	917	865	94.3293	865	100.0000	865	100.0000	0	0.0000	865	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000032.1	885	748	84.5198	748	100.0000	748	100.0000	0	0.0000	748	100.0000	1	0.1337	1	100.0000	1	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000033.1	783	760	97.0626	760	100.0000	760	100.0000	0	0.0000	760	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000034.1	731	198	27.0862	198	100.0000	198	100.0000	0	0.0000	198	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000035.1	729	725	99.4513	722	99.5862	722	100.0000	3	0.4138	725	100.0000	3	0.4138	3	100.0000	1	33.3333	1	33.3333	1	33.3333	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000036.1	719	599	83.3102	599	100.0000	599	100.0000	0	0.0000	599	100.0000	7	1.1686	7	100.0000	7	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000037.1	719	9	1.2517	9	100.0000	9	100.0000	0	0.0000	9	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000038.1	563	556	98.7567	556	100.0000	556	100.0000	0	0.0000	556	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
