sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362249.1	513255	389673	75.9219	389562	99.9715	389561	99.9997	111	0.0285	389672	99.9997	5304	1.3611	5303	99.9811	5237	98.7368	3	0.0566	14	0.2640	102753	100.0000	103130	100.0000	0.9991
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362248.1	487318	339545	69.6763	339435	99.9676	339435	100.0000	110	0.0324	339545	100.0000	4225	1.2443	4225	100.0000	4181	98.9586	8	0.1893	13	0.3077	106625	100.0000	123233	93.4498	0.9563
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362220.1	405163	315120	77.7761	315080	99.9873	315079	99.9997	40	0.0127	315119	99.9997	3671	1.1650	3670	99.9728	3638	99.1011	3	0.0817	6	0.1634	78278	100.0000	78332	100.0000	0.9998
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362247.1	401984	244239	60.7584	244206	99.9865	244206	100.0000	33	0.0135	244239	100.0000	2329	0.9536	2329	100.0000	2305	98.9695	9	0.3864	3	0.1288	149292	100.0000	149401	100.0000	0.9994
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362246.1	308458	200409	64.9712	200334	99.9626	200334	100.0000	75	0.0374	200409	100.0000	2140	1.0678	2140	100.0000	2102	98.2243	3	0.1402	8	0.3738	93803	100.0000	93890	100.0000	0.9996
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362244.1	287799	204153	70.9360	204050	99.9495	204049	99.9995	103	0.0505	204152	99.9995	2737	1.3407	2736	99.9635	2662	97.2598	6	0.2192	6	0.2192	70874	100.0000	70859	100.0000	0.9996
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362245.1	275397	158897	57.6974	158876	99.9868	158876	100.0000	21	0.0132	158897	100.0000	1854	1.1668	1854	100.0000	1842	99.3528	3	0.1618	0	0.0000	100229	100.0000	100339	100.0000	0.9994
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362243.1	247236	214572	86.7883	214487	99.9604	214484	99.9986	85	0.0396	214569	99.9986	3029	1.4116	3026	99.9010	2983	98.4813	16	0.5282	6	0.1981	12642	100.0000	12625	100.0000	0.9999
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362242.1	231831	187253	80.7713	187224	99.9845	187222	99.9989	29	0.0155	187251	99.9989	2159	1.1530	2157	99.9074	2147	99.4442	1	0.0463	3	0.1390	33745	100.0000	38741	87.0292	0.9742
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362240.1	224649	201524	89.7062	201473	99.9747	201472	99.9995	51	0.0253	201523	99.9995	2271	1.1269	2270	99.9560	2251	99.1193	2	0.0881	5	0.2202	13781	100.0000	13817	100.0000	0.9997
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362239.1	219521	170947	77.8727	170939	99.9953	170937	99.9988	8	0.0047	170945	99.9988	2278	1.3326	2276	99.9122	2270	99.6488	1	0.0439	4	0.1756	37229	100.0000	37292	100.0000	0.9996
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362241.1	210193	169684	80.7277	169652	99.9811	169652	100.0000	32	0.0189	169684	100.0000	1636	0.9641	1636	100.0000	1619	98.9609	0	0.0000	2	0.1222	33910	100.0000	38965	87.0397	0.9713
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362238.1	132934	103648	77.9695	103620	99.9730	103620	100.0000	28	0.0270	103648	100.0000	1018	0.9822	1018	100.0000	998	98.0354	0	0.0000	2	0.1965	5174	100.0000	5171	100.0000	1.0000
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362234.1	108754	107802	99.1246	107781	99.9805	107781	100.0000	21	0.0195	107802	100.0000	780	0.7235	780	100.0000	771	98.8462	0	0.0000	1	0.1282	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362223.1	98921	78519	79.3755	78471	99.9389	78471	100.0000	48	0.0611	78519	100.0000	1233	1.5703	1233	100.0000	1212	98.2968	2	0.1622	1	0.0811	6764	100.0000	6816	100.0000	0.9994
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362237.1	94025	78526	83.5161	78516	99.9873	78516	100.0000	10	0.0127	78526	100.0000	580	0.7386	580	100.0000	572	98.6207	0	0.0000	2	0.3448	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362236.1	89383	813	0.9096	813	100.0000	813	100.0000	0	0.0000	813	100.0000	96	11.8081	96	100.0000	96	100.0000	0	0.0000	0	0.0000	43555	100.0000	43550	100.0000	0.9999
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362235.1	78826	73396	93.1114	73324	99.9019	73324	100.0000	72	0.0981	73396	100.0000	806	1.0982	806	100.0000	777	96.4020	9	1.1166	9	1.1166	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362233.1	76893	69660	90.5934	69658	99.9971	69658	100.0000	2	0.0029	69660	100.0000	758	1.0881	758	100.0000	756	99.7361	0	0.0000	0	0.0000	6474	100.0000	6486	100.0000	0.9998
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362232.1	72790	70712	97.1452	70695	99.9760	70695	100.0000	17	0.0240	70712	100.0000	926	1.3095	926	100.0000	916	98.9201	1	0.1080	0	0.0000	0	0.0000	0	0.0000	1.0000
