sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
sampleA	sampleB	GCF_000158035.1_ASM15803v1_genomic	NZ_EQ973490.1	2178212	1841273	84.5314	1841004	99.9854	1840869	99.9927	269	0.0146	1841138	99.9927	14402	0.7822	14267	99.0626	14188	98.5141	81	0.5624	99	0.6874	229553	100.0000	229377	100.0000	0.9999
sampleA	sampleB	GCF_000158035.1_ASM15803v1_genomic	NZ_EQ973491.1	1482497	1194995	80.6069	1194597	99.9667	1194521	99.9936	398	0.0333	1194919	99.9936	12065	1.0096	11989	99.3701	11894	98.5827	56	0.4642	68	0.5636	191522	96.7419	185279	100.0000	0.9951
sampleA	sampleB	GCF_000158035.1_ASM15803v1_genomic	NZ_EQ973492.1	1035593	832752	80.4131	832439	99.9624	832381	99.9930	313	0.0376	832694	99.9930	9104	1.0932	9046	99.3629	8922	98.0009	61	0.6700	88	0.9666	125245	100.0000	125566	100.0000	0.9995
sampleA	sampleB	GCF_000158035.1_ASM15803v1_genomic	NZ_EQ973495.1	794779	626478	78.8242	626319	99.9746	626271	99.9923	159	0.0254	626430	99.9923	7115	1.1357	7067	99.3254	7007	98.4821	32	0.4498	45	0.6325	127339	100.0000	127827	100.0000	0.9992
sampleA	sampleB	GCF_000158035.1_ASM15803v1_genomic	NZ_EQ973489.1	627148	496850	79.2237	496825	99.9950	496789	99.9928	25	0.0050	496814	99.9928	4194	0.8441	4158	99.1416	4143	98.7840	22	0.5246	27	0.6438	101065	100.0000	101174	100.0000	0.9997
sampleA	sampleB	GCF_000158035.1_ASM15803v1_genomic	NZ_EQ973488.1	380082	254389	66.9300	254287	99.9599	254269	99.9929	102	0.0401	254371	99.9929	2536	0.9969	2518	99.2902	2467	97.2792	48	1.8927	11	0.4338	95530	100.0000	95540	100.0000	0.9999
sampleA	sampleB	GCF_000158035.1_ASM15803v1_genomic	NZ_EQ973486.1	303693	222996	73.4281	222972	99.9892	222952	99.9910	24	0.0108	222976	99.9910	2247	1.0076	2227	99.1099	2204	98.0863	29	1.2906	12	0.5340	61581	100.0000	61582	100.0000	0.9999
sampleA	sampleB	GCF_000158035.1_ASM15803v1_genomic	NZ_EQ973494.1	7605	5952	78.2643	5951	99.9832	5951	100.0000	1	0.0168	5952	100.0000	158	2.6546	158	100.0000	157	99.3671	1	0.6329	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000158035.1_ASM15803v1_genomic	NZ_EQ973493.1	5084	20	0.3934	20	100.0000	20	100.0000	0	0.0000	20	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000158035.1_ASM15803v1_genomic	NZ_EQ973487.1	4092	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000158035.1_ASM15803v1_genomic	NZ_EQ973542.1	1926	1918	99.5846	1918	100.0000	1918	100.0000	0	0.0000	1918	100.0000	11	0.5735	11	100.0000	11	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000158035.1_ASM15803v1_genomic	NZ_EQ973529.1	1859	1851	99.5697	1851	100.0000	1850	99.9460	0	0.0000	1850	99.9460	7	0.3782	6	85.7143	6	85.7143	1	14.2857	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000158035.1_ASM15803v1_genomic	NZ_EQ973538.1	1528	1510	98.8220	1510	100.0000	1510	100.0000	0	0.0000	1510	100.0000	1	0.0662	1	100.0000	1	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000158035.1_ASM15803v1_genomic	NZ_EQ973510.1	1501	1487	99.0673	1487	100.0000	1487	100.0000	0	0.0000	1487	100.0000	10	0.6725	10	100.0000	10	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
