sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
sampleA	sampleB	GCF_000158035.1_ASM15803v1_genomic	NZ_EQ973490.1	2178212	1830713	84.0466	1830471	99.9868	1827919	99.8606	242	0.0132	1828161	99.8606	16286	0.8896	13734	84.3301	13595	83.4766	1334	8.1911	1332	8.1788	235143	100.0000	229309	100.0000	0.9970
sampleA	sampleB	GCF_000158035.1_ASM15803v1_genomic	NZ_EQ973491.1	1482497	1184167	79.8765	1183765	99.9661	1182212	99.8688	402	0.0339	1182614	99.8689	13005	1.0982	11452	88.0584	11227	86.3283	876	6.7359	830	6.3822	193780	96.0058	191463	96.7142	0.9885
sampleA	sampleB	GCF_000158035.1_ASM15803v1_genomic	NZ_EQ973492.1	1035593	824490	79.6153	824194	99.9641	823070	99.8636	296	0.0359	823366	99.8637	9849	1.1946	8725	88.5877	8552	86.8312	618	6.2747	649	6.5895	126343	95.7307	119800	100.0000	0.9929
sampleA	sampleB	GCF_000158035.1_ASM15803v1_genomic	NZ_EQ973495.1	794779	621093	78.1466	620973	99.9807	620098	99.8591	120	0.0193	620218	99.8591	7554	1.2162	6679	88.4167	6613	87.5430	427	5.6526	472	6.2483	129017	100.0000	127178	100.0000	0.9972
sampleA	sampleB	GCF_000158035.1_ASM15803v1_genomic	NZ_EQ973489.1	627148	493240	78.6481	493219	99.9957	492513	99.8569	21	0.0043	492534	99.8569	4758	0.9646	4052	85.1618	4036	84.8256	346	7.2720	376	7.9025	101352	100.0000	100833	100.0000	0.9990
sampleA	sampleB	GCF_000158035.1_ASM15803v1_genomic	NZ_EQ973488.1	380082	251372	66.1363	251284	99.9650	250904	99.8488	88	0.0350	250992	99.8488	2744	1.0916	2364	86.1516	2319	84.5117	214	7.7988	198	7.2157	95639	100.0000	95202	100.0000	0.9985
sampleA	sampleB	GCF_000158035.1_ASM15803v1_genomic	NZ_EQ973486.1	303693	221056	72.7893	221036	99.9910	220719	99.8566	20	0.0090	220739	99.8566	2424	1.0966	2107	86.9224	2087	86.0974	161	6.6419	175	7.2195	67135	91.8597	61571	100.0000	0.9770
sampleA	sampleB	GCF_000158035.1_ASM15803v1_genomic	NZ_EQ973494.1	7605	5813	76.4366	5813	100.0000	5806	99.8796	0	0.0000	5806	99.8796	147	2.5288	140	95.2381	140	95.2381	5	3.4014	3	2.0408	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000158035.1_ASM15803v1_genomic	NZ_EQ973493.1	5084	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000158035.1_ASM15803v1_genomic	NZ_EQ973487.1	4092	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
