sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
sampleA	sampleB	GCF_000160055.1_ASM16005v1_genomic	NZ_GG698602.1	1895960	1863947	98.3115	1863947	100.0000	1863943	99.9998	0	0.0000	1863943	99.9998	4	0.0002	0	0.0000	0	0.0000	1	25.0000	3	75.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000001.1	386577	330611	85.5227	330581	99.9909	329480	99.6670	30	0.0091	329510	99.6670	4849	1.4667	3748	77.2943	3723	76.7787	564	11.6313	552	11.3838	43418	100.0000	43687	100.0000	0.9992
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000002.1	266644	261746	98.1631	261702	99.9832	260838	99.6699	44	0.0168	260882	99.6699	2706	1.0338	1842	68.0710	1812	66.9623	454	16.7775	433	16.0015	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000003.1	239966	209980	87.5041	209871	99.9481	209166	99.6641	109	0.0519	209275	99.6643	1862	0.8868	1157	62.1375	1119	60.0967	375	20.1396	354	19.0118	12479	0.0000	0	0.0000	0.9480
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000004.1	206356	177282	85.9108	177274	99.9955	176666	99.6570	8	0.0045	176674	99.6570	969	0.5466	361	37.2549	356	36.7389	301	31.0630	309	31.8885	28633	100.0000	28660	100.0000	0.9998
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000005.1	191690	191387	99.8419	191380	99.9963	190712	99.6510	7	0.0037	190719	99.6510	734	0.3835	66	8.9918	59	8.0381	340	46.3215	334	45.5041	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000006.1	150877	148701	98.5578	148678	99.9845	148206	99.6825	23	0.0155	148229	99.6826	775	0.5212	303	39.0968	296	38.1935	232	29.9355	247	31.8710	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000007.1	137268	129789	94.5515	129781	99.9938	129334	99.6556	8	0.0062	129342	99.6556	872	0.6719	425	48.7385	420	48.1651	223	25.5734	228	26.1468	7053	100.0000	7043	100.0000	0.9999
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000008.1	134289	118756	88.4332	118693	99.9470	118253	99.6293	63	0.0530	118316	99.6295	797	0.6711	357	44.7930	331	41.5307	240	30.1129	219	27.4780	7903	100.0000	7906	100.0000	1.0000
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000009.1	124378	123040	98.9242	123038	99.9984	122594	99.6391	2	0.0016	122596	99.6391	683	0.5551	239	34.9927	237	34.6999	227	33.2357	218	31.9180	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000010.1	115935	94433	81.4534	94412	99.9778	94091	99.6600	21	0.0222	94112	99.6601	555	0.5877	234	42.1622	224	40.3604	184	33.1532	148	26.6667	20843	100.0000	20879	100.0000	0.9996
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000011.1	95669	83273	87.0428	83256	99.9796	82976	99.6637	17	0.0204	82993	99.6638	522	0.6269	242	46.3602	232	44.4444	136	26.0536	152	29.1188	7466	100.0000	7487	100.0000	0.9998
