sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264540.1	520808	285625	54.8427	285580	99.9842	284996	99.7955	45	0.0158	285041	99.7955	4637	1.6235	4053	87.4057	4010	86.4783	271	5.8443	330	7.1167	81190	100.0000	81411	92.6754	0.9756
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264527.1	440706	262352	59.5299	262331	99.9920	261767	99.7850	21	0.0080	261788	99.7850	4068	1.5506	3504	86.1357	3488	85.7424	281	6.9076	293	7.2026	52364	100.0000	50063	100.0000	0.9941
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264542.1	436963	275789	63.1150	275776	99.9953	275194	99.7890	13	0.0047	275207	99.7890	3836	1.3909	3254	84.8279	3243	84.5412	283	7.3775	305	7.9510	33401	100.0000	32926	100.0000	0.9988
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264546.1	427689	265683	62.1206	265644	99.9853	265124	99.8042	39	0.0147	265163	99.8043	3797	1.4291	3277	86.3050	3245	85.4622	261	6.8738	272	7.1636	17916	100.0000	23000	75.3391	0.9849
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264541.1	376564	224671	59.6634	224648	99.9898	224198	99.7997	23	0.0102	224221	99.7997	3740	1.6647	3290	87.9679	3271	87.4599	221	5.9091	237	6.3369	36859	100.0000	36283	100.0000	0.9983
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264461.1	333494	210747	63.1936	210685	99.9706	210231	99.7845	62	0.0294	210293	99.7846	3228	1.5317	2774	85.9356	2718	84.2007	247	7.6518	247	7.6518	13955	100.0000	13947	100.0000	1.0000
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264518.1	301687	147483	48.8861	147442	99.9722	147132	99.7897	41	0.0278	147173	99.7898	2334	1.5826	2024	86.7181	1998	85.6041	165	7.0694	165	7.0694	80870	39.3063	36764	85.8503	0.8175
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264475.1	283185	146002	51.5571	145951	99.9651	145637	99.7849	51	0.0349	145688	99.7849	2608	1.7863	2294	87.9601	2244	86.0429	160	6.1350	171	6.5567	37184	100.0000	34347	100.0000	0.9886
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264476.1	167914	103363	61.5571	103358	99.9952	103138	99.7871	5	0.0048	103143	99.7872	1224	1.1842	1004	82.0261	999	81.6176	97	7.9248	127	10.3758	0	0.0000	6810	0.0000	0.9594
sampleA	sampleB	GCF_000154105.1_ASM15410v1_genomic	NZ_DS264492.1	163393	99401	60.8355	99398	99.9970	99189	99.7897	3	0.0030	99192	99.7897	1719	1.7294	1510	87.8418	1507	87.6672	97	5.6428	116	6.7481	0	0.0000	0	0.0000	1.0000
