sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362249.1	513255	389234	75.8364	389141	99.9761	388369	99.8016	93	0.0239	388462	99.8017	6006	1.5430	5234	87.1462	5189	86.3969	404	6.7266	402	6.6933	103103	100.0000	101538	100.0000	0.9962
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362248.1	487318	338340	69.4290	338239	99.9701	337549	99.7960	101	0.0299	337650	99.7961	4768	1.4092	4078	85.5285	4034	84.6057	362	7.5923	345	7.2357	115261	100.0000	117048	93.1891	0.9625
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362220.1	405163	314992	77.7445	314955	99.9883	314325	99.8000	37	0.0117	314362	99.8000	4296	1.3638	3666	85.3352	3645	84.8464	309	7.1927	336	7.8212	78400	100.0000	78285	100.0000	0.9996
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362247.1	401984	243777	60.6435	243732	99.9815	243230	99.7940	45	0.0185	243275	99.7941	2798	1.1478	2296	82.0586	2260	80.7720	282	10.0786	249	8.8992	149649	63.2848	80936	100.0000	0.7860
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362246.1	308458	200202	64.9041	200085	99.9416	199693	99.8041	117	0.0584	199810	99.8042	2558	1.2777	2166	84.6755	2081	81.3526	190	7.4277	271	10.5942	93911	91.5345	85763	100.0000	0.9634
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362244.1	287799	203978	70.8752	203882	99.9529	203477	99.8014	96	0.0471	203573	99.8014	3107	1.5232	2702	86.9649	2637	84.8729	215	6.9199	222	7.1452	70893	100.0000	70857	100.0000	0.9998
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362245.1	275397	158417	57.5231	158389	99.9823	158062	99.7935	28	0.0177	158090	99.7936	2160	1.3635	1833	84.8611	1809	83.7500	175	8.1019	158	7.3148	102350	100.0000	100040	100.0000	0.9868
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362243.1	247236	214481	86.7515	214385	99.9552	213982	99.8120	96	0.0448	214078	99.8121	3445	1.6062	3042	88.3019	2986	86.6763	220	6.3861	223	6.4731	12635	100.0000	12623	100.0000	0.9999
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362242.1	231831	187097	80.7040	187074	99.9877	186666	99.7819	23	0.0123	186689	99.7819	2538	1.3565	2130	83.9243	2118	83.4515	205	8.0772	210	8.2742	34352	36.0474	11431	100.0000	0.8960
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362240.1	224649	201279	89.5971	201232	99.9766	200851	99.8107	47	0.0234	200898	99.8107	2623	1.3032	2242	85.4746	2230	85.0172	187	7.1292	201	7.6630	13984	100.0000	13734	100.0000	0.9986
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362239.1	219521	170872	77.8386	170866	99.9965	170516	99.7952	6	0.0035	170522	99.7952	2610	1.5275	2260	86.5900	2255	86.3985	172	6.5900	187	7.1648	37060	100.0000	36946	100.0000	0.9993
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362241.1	210193	169480	80.6307	169430	99.9705	169088	99.7981	50	0.0295	169138	99.7982	1989	1.1736	1647	82.8054	1613	81.0960	163	8.1951	212	10.6586	33933	100.0000	33920	100.0000	0.9999
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362238.1	132934	103529	77.8800	103499	99.9710	103309	99.8164	30	0.0290	103339	99.8165	1198	1.1572	1008	84.1402	989	82.5543	97	8.0968	101	8.4307	5177	100.0000	5171	100.0000	1.0000
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362234.1	108754	107927	99.2396	107913	99.9870	107693	99.7961	14	0.0130	107707	99.7962	1007	0.9330	787	78.1529	773	76.7627	108	10.7249	114	11.3208	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362223.1	98921	78349	79.2036	78310	99.9502	78131	99.7714	39	0.0498	78170	99.7715	1390	1.7741	1211	87.1223	1195	85.9712	80	5.7554	105	7.5540	6780	100.0000	6743	100.0000	0.9996
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362237.1	94025	78417	83.4002	78412	99.9936	78230	99.7679	5	0.0064	78235	99.7679	748	0.9539	566	75.6684	561	75.0000	108	14.4385	76	10.1604	0	0.0000	0	0.0000	1.0000
