sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
sampleA	sampleB	GCF_000742135.1_ASM74213v1_genomic	NZ_KN046818.1	5284261	4178815	79.0804	4178587	99.9945	4178508	99.9981	228	0.0055	4178736	99.9981	25747	0.6161	25668	99.6932	25482	98.9708	114	0.4428	76	0.2952	442262	98.8373	438859	100.0000	0.9993
sampleA	sampleB	GCF_000742135.1_ASM74213v1_genomic	NZ_KN046819.1	106842	997	0.9332	997	100.0000	997	100.0000	0	0.0000	997	100.0000	17	1.7051	17	100.0000	17	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000742135.1_ASM74213v1_genomic	NZ_KN046820.1	95930	16421	17.1177	16416	99.9696	16416	100.0000	5	0.0304	16421	100.0000	261	1.5894	261	100.0000	260	99.6169	0	0.0000	0	0.0000	54818	83.6714	61272	76.9438	0.6915
sampleA	sampleB	GCF_000742135.1_ASM74213v1_genomic	NZ_KN046821.1	42420	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	42420	100.0000	42420	100.0000	1.0000
sampleA	sampleB	GCF_000742135.1_ASM74213v1_genomic	NZ_KN046822.1	16331	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	16331	100.0000	16331	100.0000	1.0000
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000001.1	386577	330238	85.4262	330206	99.9903	329048	99.6493	32	0.0097	329080	99.6493	4859	1.4714	3701	76.1679	3677	75.6740	583	11.9984	590	12.1424	43472	100.0000	43452	100.0000	0.9998
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000002.1	266644	261310	97.9996	261272	99.9855	260355	99.6490	38	0.0145	260393	99.6491	2741	1.0489	1824	66.5451	1803	65.7789	458	16.7092	473	17.2565	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000003.1	239966	210073	87.5428	209964	99.9481	209264	99.6666	109	0.0519	209372	99.6663	1857	0.8840	1156	62.2509	1114	59.9892	362	19.4938	366	19.7092	0	0.0000	7429	0.0000	0.9690
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000004.1	206356	177093	85.8192	177084	99.9949	176509	99.6753	9	0.0051	176518	99.6753	929	0.5246	354	38.1055	348	37.4596	313	33.6921	265	28.5253	28661	100.0000	28642	100.0000	0.9998
sampleA	sampleB	GCF_001544255.1_ASM154425v1_genomic	NZ_BCQD01000005.1	191690	191274	99.7830	191274	100.0000	190631	99.6638	0	0.0000	190631	99.6638	702	0.3670	59	8.4046	59	8.4046	333	47.4359	310	44.1595	0	0.0000	0	0.0000	1.0000
