sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
sampleA	sampleB	GCF_015560805.1_ASM1556080v1_genomic	NZ_JADMSO010000001.1	438010	437991	99.9957	437991	100.0000	437923	99.9845	0	0.0000	437923	99.9845	68	0.0155	0	0.0000	0	0.0000	40	58.8235	28	41.1765	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_015560805.1_ASM1556080v1_genomic	NZ_JADMSO010000002.1	374001	373991	99.9973	373991	100.0000	373933	99.9845	0	0.0000	373933	99.9845	58	0.0155	0	0.0000	0	0.0000	33	56.8966	25	43.1034	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_015560805.1_ASM1556080v1_genomic	NZ_JADMSO010000003.1	330309	330304	99.9985	330304	100.0000	330258	99.9861	0	0.0000	330258	99.9861	46	0.0139	0	0.0000	0	0.0000	23	50.0000	23	50.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_015560805.1_ASM1556080v1_genomic	NZ_JADMSO010000004.1	236655	236649	99.9975	236649	100.0000	236592	99.9759	0	0.0000	236592	99.9759	57	0.0241	0	0.0000	0	0.0000	28	49.1228	29	50.8772	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_015560805.1_ASM1556080v1_genomic	NZ_JADMSO010000005.1	217293	217023	99.8757	217023	100.0000	216989	99.9843	0	0.0000	216989	99.9843	34	0.0157	0	0.0000	0	0.0000	19	55.8824	15	44.1176	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_015560805.1_ASM1556080v1_genomic	NZ_JADMSO010000006.1	212137	212135	99.9991	212135	100.0000	212109	99.9877	0	0.0000	212109	99.9877	26	0.0123	0	0.0000	0	0.0000	7	26.9231	19	73.0769	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_015560805.1_ASM1556080v1_genomic	NZ_JADMSO010000007.1	173943	173940	99.9983	173940	100.0000	173903	99.9787	0	0.0000	173903	99.9787	37	0.0213	0	0.0000	0	0.0000	22	59.4595	15	40.5405	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_015560805.1_ASM1556080v1_genomic	NZ_JADMSO010000008.1	143150	143143	99.9951	143143	100.0000	143118	99.9825	0	0.0000	143118	99.9825	25	0.0175	0	0.0000	0	0.0000	13	52.0000	12	48.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_015560805.1_ASM1556080v1_genomic	NZ_JADMSO010000009.1	126732	126622	99.9132	126622	100.0000	126602	99.9842	0	0.0000	126602	99.9842	20	0.0158	0	0.0000	0	0.0000	10	50.0000	10	50.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_015560805.1_ASM1556080v1_genomic	NZ_JADMSO010000010.1	104764	104753	99.9895	104753	100.0000	104735	99.9828	0	0.0000	104735	99.9828	18	0.0172	0	0.0000	0	0.0000	4	22.2222	14	77.7778	0	0.0000	0	0.0000	1.0000
