# simulation command: /data1/gerryt/tracm/scripts/tracm-sim.py -t 5 --genomes ./mu_genomes/GCF_000160055.1_ASM16005v1_genomic.fna ./mu_genomes/GCF_000240185.1_ASM24018v2_genomic.fna ./mu_genomes/GCF_000307345.1_Para_merd_CL03T12C32_V1_genomic.fna ./mu_genomes/GCF_002234575.2_ASM223457v2_genomic.fna ./mu_genomes/GCF_003641185.1_ASM364118v1_genomic.fna ./mu_genomes/GCF_009731575.1_ASM973157v1_genomic.fna ./mu_genomes/GCF_009734005.1_ASM973400v2_genomic.fna ./mu_genomes/GCF_015560805.1_ASM1556080v1_genomic.fna ./mu_genomes/GCF_018292125.1_ASM1829212v1_genomic.fna ./mu_genomes/GCF_018292165.1_ASM1829216v1_genomic.fna --tran-genome ./mu_genomes/GCF_000240185.1_ASM24018v2_genomic.fna -d 5 -b 10000 -n 5 -o sim_d5_ref_GCF_000240185.1_ASM24018v2_genomic --prefix sim_d5_ref_GCF_000240185.1_ASM24018v2_genomic
genome,propA,propB,distance
GCF_000160055.1_ASM16005v1_genomic,0.39213414742026526,0.17311851592144636,9991
GCF_000240185.1_ASM24018v2_genomic,0.3833979693967657,0.20752145017763668,5
GCF_000307345.1_Para_merd_CL03T12C32_V1_genomic,0.006428820308122601,0.2732019746342218,10170
GCF_002234575.2_ASM223457v2_genomic,0.0,0.042090364463428766,10060
GCF_003641185.1_ASM364118v1_genomic,0.0,0.0,10011
GCF_009731575.1_ASM973157v1_genomic,0.0,0.0,9990
GCF_009734005.1_ASM973400v2_genomic,0.0,0.0,10084
GCF_015560805.1_ASM1556080v1_genomic,0.0,0.0,10049
GCF_018292125.1_ASM1829212v1_genomic,0.21803906287484656,0.0,9948
GCF_018292165.1_ASM1829216v1_genomic,0.0,0.3040676948032663,10151
