# simulation command: /data1/gerryt/tracm/scripts/tracm-sim.py -t 5 --genomes ./mu_genomes/GCF_000160055.1_ASM16005v1_genomic.fna ./mu_genomes/GCF_000240185.1_ASM24018v2_genomic.fna ./mu_genomes/GCF_000307345.1_Para_merd_CL03T12C32_V1_genomic.fna ./mu_genomes/GCF_002234575.2_ASM223457v2_genomic.fna ./mu_genomes/GCF_003641185.1_ASM364118v1_genomic.fna ./mu_genomes/GCF_009731575.1_ASM973157v1_genomic.fna ./mu_genomes/GCF_009734005.1_ASM973400v2_genomic.fna ./mu_genomes/GCF_015560805.1_ASM1556080v1_genomic.fna ./mu_genomes/GCF_018292125.1_ASM1829212v1_genomic.fna ./mu_genomes/GCF_018292165.1_ASM1829216v1_genomic.fna --tran-genome ./mu_genomes/GCF_018292125.1_ASM1829212v1_genomic.fna -d 500 -b 10000 -n 5 -o sim_d500_ref_GCF_018292125.1_ASM1829212v1_genomic --prefix sim_d500_ref_GCF_018292125.1_ASM1829212v1_genomic
genome,propA,propB,distance
GCF_000160055.1_ASM16005v1_genomic,0.37511513430054483,0.0,9964
GCF_000240185.1_ASM24018v2_genomic,0.0,0.24218761807907263,10105
GCF_000307345.1_Para_merd_CL03T12C32_V1_genomic,0.0,0.24669901311236445,10118
GCF_002234575.2_ASM223457v2_genomic,0.0,0.10457103701473071,9968
GCF_003641185.1_ASM364118v1_genomic,0.0,0.0,10064
GCF_009731575.1_ASM973157v1_genomic,0.0,0.1841418021763859,10053
GCF_009734005.1_ASM973400v2_genomic,0.0,0.0,10015
GCF_015560805.1_ASM1556080v1_genomic,0.34054806758344236,0.0,9992
GCF_018292125.1_ASM1829212v1_genomic,0.28433679811601276,0.22240052961744633,500
GCF_018292165.1_ASM1829216v1_genomic,0.0,0.0,9957
