# simulation command: /data1/gerryt/tracm/scripts/tracm-sim.py -t 5 --genomes ./mu_genomes/GCF_000160055.1_ASM16005v1_genomic.fna ./mu_genomes/GCF_000240185.1_ASM24018v2_genomic.fna ./mu_genomes/GCF_000307345.1_Para_merd_CL03T12C32_V1_genomic.fna ./mu_genomes/GCF_002234575.2_ASM223457v2_genomic.fna ./mu_genomes/GCF_003641185.1_ASM364118v1_genomic.fna ./mu_genomes/GCF_009731575.1_ASM973157v1_genomic.fna ./mu_genomes/GCF_009734005.1_ASM973400v2_genomic.fna ./mu_genomes/GCF_015560805.1_ASM1556080v1_genomic.fna ./mu_genomes/GCF_018292125.1_ASM1829212v1_genomic.fna ./mu_genomes/GCF_018292165.1_ASM1829216v1_genomic.fna --tran-genome ./mu_genomes/GCF_000160055.1_ASM16005v1_genomic.fna -d 5 -b 10000 -n 5 -o sim_d5_ref_GCF_000160055.1_ASM16005v1_genomic --prefix sim_d5_ref_GCF_000160055.1_ASM16005v1_genomic
genome,propA,propB,distance
GCF_000160055.1_ASM16005v1_genomic,0.13275105813945523,0.3475299559577473,5
GCF_000240185.1_ASM24018v2_genomic,0.014747792293436004,0.0,9942
GCF_000307345.1_Para_merd_CL03T12C32_V1_genomic,0.0,0.0,9991
GCF_002234575.2_ASM223457v2_genomic,0.1717900897540993,0.0,10009
GCF_003641185.1_ASM364118v1_genomic,0.16141322646986941,0.0,10048
GCF_009731575.1_ASM973157v1_genomic,0.1534718261901528,0.0,10060
GCF_009734005.1_ASM973400v2_genomic,0.3658260071529873,0.09422491004794321,10055
GCF_015560805.1_ASM1556080v1_genomic,0.0,0.0,9958
GCF_018292125.1_ASM1829212v1_genomic,0.0,0.0,10204
GCF_018292165.1_ASM1829216v1_genomic,0.0,0.5582451339943094,10095
