# simulation command: /data1/gerryt/tracm/scripts/tracm-sim.py -t 5 --genomes ./mu_genomes/GCF_000160055.1_ASM16005v1_genomic.fna ./mu_genomes/GCF_000240185.1_ASM24018v2_genomic.fna ./mu_genomes/GCF_000307345.1_Para_merd_CL03T12C32_V1_genomic.fna ./mu_genomes/GCF_002234575.2_ASM223457v2_genomic.fna ./mu_genomes/GCF_003641185.1_ASM364118v1_genomic.fna ./mu_genomes/GCF_009731575.1_ASM973157v1_genomic.fna ./mu_genomes/GCF_009734005.1_ASM973400v2_genomic.fna ./mu_genomes/GCF_015560805.1_ASM1556080v1_genomic.fna ./mu_genomes/GCF_018292125.1_ASM1829212v1_genomic.fna ./mu_genomes/GCF_018292165.1_ASM1829216v1_genomic.fna --tran-genome ./mu_genomes/GCF_015560805.1_ASM1556080v1_genomic.fna -d 500 -b 10000 -n 5 -o sim_d500_ref_GCF_015560805.1_ASM1556080v1_genomic --prefix sim_d500_ref_GCF_015560805.1_ASM1556080v1_genomic
genome,propA,propB,distance
GCF_000160055.1_ASM16005v1_genomic,0.0,0.07148116511614538,9974
GCF_000240185.1_ASM24018v2_genomic,0.0,0.0,10103
GCF_000307345.1_Para_merd_CL03T12C32_V1_genomic,0.0,0.0,10173
GCF_002234575.2_ASM223457v2_genomic,0.0,0.007270341171758759,10028
GCF_003641185.1_ASM364118v1_genomic,0.12748035208367925,0.0,10035
GCF_009731575.1_ASM973157v1_genomic,0.0,0.4446450960367307,10030
GCF_009734005.1_ASM973400v2_genomic,0.0,0.0,10018
GCF_015560805.1_ASM1556080v1_genomic,0.8725196479163208,0.29433267827810444,500
GCF_018292125.1_ASM1829212v1_genomic,0.0,0.18227071939726075,10118
GCF_018292165.1_ASM1829216v1_genomic,0.0,0.0,9781
