# simulation command: /data1/gerryt/tracm/scripts/tracm-sim.py -t 5 --genomes ./mu_genomes/GCF_000160055.1_ASM16005v1_genomic.fna ./mu_genomes/GCF_000240185.1_ASM24018v2_genomic.fna ./mu_genomes/GCF_000307345.1_Para_merd_CL03T12C32_V1_genomic.fna ./mu_genomes/GCF_002234575.2_ASM223457v2_genomic.fna ./mu_genomes/GCF_003641185.1_ASM364118v1_genomic.fna ./mu_genomes/GCF_009731575.1_ASM973157v1_genomic.fna ./mu_genomes/GCF_009734005.1_ASM973400v2_genomic.fna ./mu_genomes/GCF_015560805.1_ASM1556080v1_genomic.fna ./mu_genomes/GCF_018292125.1_ASM1829212v1_genomic.fna ./mu_genomes/GCF_018292165.1_ASM1829216v1_genomic.fna --tran-genome ./mu_genomes/GCF_009731575.1_ASM973157v1_genomic.fna -d 5 -b 10000 -n 5 -o sim_d5_ref_GCF_009731575.1_ASM973157v1_genomic --prefix sim_d5_ref_GCF_009731575.1_ASM973157v1_genomic
genome,propA,propB,distance
GCF_000160055.1_ASM16005v1_genomic,0.029999052674680726,0.0,10067
GCF_000240185.1_ASM24018v2_genomic,0.6244192832943654,0.4547019568155625,9945
GCF_000307345.1_Para_merd_CL03T12C32_V1_genomic,0.154145260789004,0.0,9783
GCF_002234575.2_ASM223457v2_genomic,0.0,0.0,9865
GCF_003641185.1_ASM364118v1_genomic,0.0,0.4422790758478344,9776
GCF_009731575.1_ASM973157v1_genomic,0.10560744682791892,0.103018967336603,5
GCF_009734005.1_ASM973400v2_genomic,0.0,0.0,10029
GCF_015560805.1_ASM1556080v1_genomic,0.0,0.0,10132
GCF_018292125.1_ASM1829212v1_genomic,0.08582895641403102,0.0,10013
GCF_018292165.1_ASM1829216v1_genomic,0.0,0.0,10120
