# simulation command: /data1/gerryt/tracm/scripts/tracm-sim.py -t 5 --genomes ./mu_genomes/GCF_000160055.1_ASM16005v1_genomic.fna ./mu_genomes/GCF_000240185.1_ASM24018v2_genomic.fna ./mu_genomes/GCF_000307345.1_Para_merd_CL03T12C32_V1_genomic.fna ./mu_genomes/GCF_002234575.2_ASM223457v2_genomic.fna ./mu_genomes/GCF_003641185.1_ASM364118v1_genomic.fna ./mu_genomes/GCF_009731575.1_ASM973157v1_genomic.fna ./mu_genomes/GCF_009734005.1_ASM973400v2_genomic.fna ./mu_genomes/GCF_015560805.1_ASM1556080v1_genomic.fna ./mu_genomes/GCF_018292125.1_ASM1829212v1_genomic.fna ./mu_genomes/GCF_018292165.1_ASM1829216v1_genomic.fna --tran-genome ./mu_genomes/GCF_018292125.1_ASM1829212v1_genomic.fna -d 5 -b 10000 -n 5 -o sim_d5_ref_GCF_018292125.1_ASM1829212v1_genomic --prefix sim_d5_ref_GCF_018292125.1_ASM1829212v1_genomic
genome,propA,propB,distance
GCF_000160055.1_ASM16005v1_genomic,0.0,0.1111394112620331,10023
GCF_000240185.1_ASM24018v2_genomic,0.0,0.2099156959545339,9820
GCF_000307345.1_Para_merd_CL03T12C32_V1_genomic,0.49657838646066504,0.0,9852
GCF_002234575.2_ASM223457v2_genomic,0.0,0.0,9914
GCF_003641185.1_ASM364118v1_genomic,0.0,0.06142352390456005,10124
GCF_009731575.1_ASM973157v1_genomic,0.0,0.43546461760980276,9992
GCF_009734005.1_ASM973400v2_genomic,0.44509233324082587,0.0,9787
GCF_015560805.1_ASM1556080v1_genomic,0.0,0.0,9845
GCF_018292125.1_ASM1829212v1_genomic,0.007728643991065096,0.0988657719385304,5
GCF_018292165.1_ASM1829216v1_genomic,0.050600636307443915,0.08319097933053982,10130
