# simulation command: /data1/gerryt/tracm/scripts/tracm-sim.py -t 5 --genomes ./mu_genomes/GCF_000160055.1_ASM16005v1_genomic.fna ./mu_genomes/GCF_000240185.1_ASM24018v2_genomic.fna ./mu_genomes/GCF_000307345.1_Para_merd_CL03T12C32_V1_genomic.fna ./mu_genomes/GCF_002234575.2_ASM223457v2_genomic.fna ./mu_genomes/GCF_003641185.1_ASM364118v1_genomic.fna ./mu_genomes/GCF_009731575.1_ASM973157v1_genomic.fna ./mu_genomes/GCF_009734005.1_ASM973400v2_genomic.fna ./mu_genomes/GCF_015560805.1_ASM1556080v1_genomic.fna ./mu_genomes/GCF_018292125.1_ASM1829212v1_genomic.fna ./mu_genomes/GCF_018292165.1_ASM1829216v1_genomic.fna --tran-genome ./mu_genomes/GCF_002234575.2_ASM223457v2_genomic.fna -d 500 -b 10000 -n 5 -o sim_d500_ref_GCF_002234575.2_ASM223457v2_genomic --prefix sim_d500_ref_GCF_002234575.2_ASM223457v2_genomic
genome,propA,propB,distance
GCF_000160055.1_ASM16005v1_genomic,0.0,0.0,9847
GCF_000240185.1_ASM24018v2_genomic,0.0,0.0,10069
GCF_000307345.1_Para_merd_CL03T12C32_V1_genomic,0.23517968534457706,0.34974763852413676,10096
GCF_002234575.2_ASM223457v2_genomic,0.6002349399393412,0.20121478150118227,500
GCF_003641185.1_ASM364118v1_genomic,0.06982879970018809,0.0,9880
GCF_009731575.1_ASM973157v1_genomic,0.0,0.0,9930
GCF_009734005.1_ASM973400v2_genomic,0.09475657501589362,0.0,10016
GCF_015560805.1_ASM1556080v1_genomic,0.0,0.19374342046158688,10132
GCF_018292125.1_ASM1829212v1_genomic,0.0,0.0606779773877569,10033
GCF_018292165.1_ASM1829216v1_genomic,0.0,0.19461618212533713,10091
