# simulation command: /data1/gerryt/tracm/scripts/tracm-sim.py -t 5 --genomes ./mu_genomes/GCF_000160055.1_ASM16005v1_genomic.fna ./mu_genomes/GCF_000240185.1_ASM24018v2_genomic.fna ./mu_genomes/GCF_000307345.1_Para_merd_CL03T12C32_V1_genomic.fna ./mu_genomes/GCF_002234575.2_ASM223457v2_genomic.fna ./mu_genomes/GCF_003641185.1_ASM364118v1_genomic.fna ./mu_genomes/GCF_009731575.1_ASM973157v1_genomic.fna ./mu_genomes/GCF_009734005.1_ASM973400v2_genomic.fna ./mu_genomes/GCF_015560805.1_ASM1556080v1_genomic.fna ./mu_genomes/GCF_018292125.1_ASM1829212v1_genomic.fna ./mu_genomes/GCF_018292165.1_ASM1829216v1_genomic.fna --tran-genome ./mu_genomes/GCF_003641185.1_ASM364118v1_genomic.fna -d 500 -b 10000 -n 5 -o sim_d500_ref_GCF_003641185.1_ASM364118v1_genomic --prefix sim_d500_ref_GCF_003641185.1_ASM364118v1_genomic
genome,propA,propB,distance
GCF_000160055.1_ASM16005v1_genomic,0.0,0.0,10077
GCF_000240185.1_ASM24018v2_genomic,0.03400132894267604,0.14196107568562596,9845
GCF_000307345.1_Para_merd_CL03T12C32_V1_genomic,0.0,0.0,10031
GCF_002234575.2_ASM223457v2_genomic,0.062072399087740246,0.0,9938
GCF_003641185.1_ASM364118v1_genomic,0.05738522271303048,0.33049115701870696,500
GCF_009731575.1_ASM973157v1_genomic,0.7592962982226437,0.4376228226022901,9939
GCF_009734005.1_ASM973400v2_genomic,0.0,0.0,10084
GCF_015560805.1_ASM1556080v1_genomic,0.0,0.0,9909
GCF_018292125.1_ASM1829212v1_genomic,0.08724475103390959,0.0,10076
GCF_018292165.1_ASM1829216v1_genomic,0.0,0.08992494469337688,10097
